23|1|Михайлова|Виктория|Алексеевна|2007-08-24|1462 496092|+79579385053|mihaylova.v95@edu.univ.ru|2025|учится|контракт
24|1|Павлова|Ольга|Кирилловна|2008-01-19|1841 497957|+79866707161|pavlova.o12@edu.univ.ru|2025|учится|контракт
25|1|Степанова|Татьяна|Романовна|2007-06-24|1487 274117|+79354699796|stepanova.t42@edu.univ.ru|2025|учится|бюджет
26|1|Павлова|Анастасия|Сергеевна|2005-03-06|3899 950497|+79579302429|pavlova.a10@edu.univ.ru|2025|учится|контракт
27|1|Козлов|Арсений|Максимович|2005-01-24|4210 988743|+79795234123|kozlov.a13@edu.univ.ru|2025|отчислен|бюджет
28|1|Михайлов|Дмитрий|Максимович|2008-04-04|5605 722510|+79316097241|mihaylov.d49@edu.univ.ru|2025|отчислен|бюджет
29|1|Фёдоров|Арсений|Романович|2006-03-24|6954 472336|+79463875750|fedorov.a48@edu.univ.ru|2025|учится|контракт
30|1|Степанов|Егор|Андреевич|2007-10-08|7842 552407|+79530177100|stepanov.e96@edu.univ.ru|2025|учится|бюджет
31|2|Степанов|Илья|Романович|2005-12-01|9699 342730|+79499516162|stepanov.i94@edu.univ.ru|2025|отчислен|контракт
32|2|Попов|Кирилл|Артёмович|2007-11-11|5029 635698|+79501563927|popov.k99@edu.univ.ru|2025|учится|контракт
33|2|Андреев|Максим|Алексеевич|2007-06-15|8367 718273|+79225568797|andreev.m74@edu.univ.ru|2025|учится|контракт
34|2|Морозов|Денис|Романович|2005-11-05|1460 122630|+79250265332|morozov.d49@edu.univ.ru|2025|учится|бюджет
35|2|Новиков|Никита|Алексеевич|2006-12-09|8152 356825|+79670348180|novikov.n47@edu.univ.ru|2025|учится|бюджет
36|2|Лебедев|Артём|Михайлович|2005-11-03|8644 828956|+79148253547|lebedev.a41@edu.univ.ru|2025|учится|контракт
37|2|Петрова|Дарья|Ивановна|2006-03-08|3215 533774|+79186406684|petrova.d64@edu.univ.ru|2025|учится|контракт
38|2|Морозова|Наталья|Кирилловна|2006-09-03|3772 273029|+79469395488|morozova.n15@edu.univ.ru|2025|учится|бюджет
39|2|Кузнецов|Матвей|Артёмович|2005-11-10|5346 571972|+79256222389|kuznecov.m50@edu.univ.ru|2025|учится|бюджет
40|2|Соколов|Александр|Иванович|2005-10-02|8078 405487|+79435457478|sokolov.a72@edu.univ.ru|2025|учится|контракт
41|2|Смирнова|Мария|Кирилловна|2007-10-23|4242 993746|+79429436134|smirnova.m44@edu.univ.ru|2025|выпущен|бюджет
42|2|Кузнецова|Екатерина|Романовна|2005-12-08|5743 967296|+79353752228|kuznecova.e73@edu.univ.ru|2025|учится|контракт
43|2|Петров|Максим|Сергеевич|2008-05-25|5637 421324|+79351082047|petrov.m46@edu.univ.ru|2025|учится|бюджет
44|2|Попов|Максим|Сергеевич|2006-07-05|3306 917860|+79765136492|popov.m10@edu.univ.ru|2025|учится|контракт
45|2|Егоров|Матвей|Романович|2007-09-14|3137 587319|+79328602121|egorov.m16@edu.univ.ru|2025|учится|бюджет
46|2|Волкова|Мария|Александровна|2005-12-17|1895 975337|+79157750670|volkova.m49@edu.univ.ru|2025|учится|бюджет
47|2|Андреева|Анна|Максимовна|2005-04-15|5867 798969|+79107584704|andreeva.a52@edu.univ.ru|2025|учится|контракт
48|2|Морозова|Виктория|Михайловна|2006-04-04|2911 339270|+79497186117|morozova.v80@edu.univ.ru|2025|отчислен|бюджет
49|2|Андреева|Дарья|Дмитриевна|2007-07-11|9632 182320|+79643728678|andreeva.d77@edu.univ.ru|2025|учится|бюджет
50|2|Васильев|Никита|Андреевич|2006-11-26|8246 855497|+79755955225|vasilev.n68@edu.univ.ru|2025|учится|контракт
51|2|Соколова|София|Романовна|2005-04-06|9763 530776|+79975385002|sokolova.s51@edu.univ.ru|2025|учится|бюджет
52|2|Семёнова|Полина|Кирилловна|2007-08-22|8012 764381|+79171835145|semenova.p30@edu.univ.ru|2025|учится|бюджет
53|2|Степанова|Ксения|Александровна|2007-04-02|6742 123665|+79614435822|stepanova.k47@edu.univ.ru|2025|учится|контракт
54|2|Орлов|Андрей|Михайлович|2007-10-23|5693 434646|+79701498435|orlov.a29@edu.univ.ru|2025|учится|бюджет
55|2|Соколов|Кирилл|Романович|2007-04-28|2498 545287|+79882012621|sokolov.k27@edu.univ.ru|2025|учится|контракт
56|2|Попов|Кирилл|Артёмович|2006-06-11|4733 191224|+79882566723|popov.k57@edu.univ.ru|2025|учится|контракт
57|2|Васильева|Юлия|Кирилловна|2005-04-27|8401 129446|+79108747205|vasileva.y23@edu.univ.ru|2025|учится|контракт
58|2|Степанова|София|Кирилловна|2006-06-01|8857 956555|+79091575191|stepanova.s47@edu.univ.ru|2025|учится|контракт
59|2|Фёдоров|Роман|Михайлович|2005-05-03|1882 707547|+79486298840|fedorov.r68@edu.univ.ru|2025|учится|бюджет
60|2|Орлова|Дарья|Андреевна|2008-05-25|1421 490260|+79760369836|orlova.d36@edu.univ.ru|2025|учится|контракт
61|2|Попов|Артём|Артёмович|2006-09-02|7395 187398|+79468911476|popov.a51@edu.univ.ru|2025|учится|бюджет
62|2|Лебедева|Ольга|Сергеевна|2006-11-26|5281 690512|+79714495832|lebedeva.o57@edu.univ.ru|2025|учится|бюджет
63|2|Андреева|Юлия|Михайловна|2007-01-18|3425 178399|+79789281888|andreeva.y45@edu.univ.ru|2025|учится|контракт
64|3|Кузнецова|София|Андреевна|2005-11-08|6002 445100|+79994030365|kuznecova.s69@edu.univ.ru|2025|учится|бюджет
65|3|Петрова|Елизавета|Кирилловна|2005-02-26|2695 754781|+79684309809|petrova.e90@edu.univ.ru|2025|учится|бюджет
66|3|Степанова|Татьяна|Артёмовна|2007-11-12|5991 936827|+79243399815|stepanova.t68@edu.univ.ru|2025|учится|бюджет
67|3|Макаров|Кирилл|Андреевич|2008-07-03|6243 976680|+79682758224|makarov.k94@edu.univ.ru|2025|учится|бюджет
68|3|Смирнова|Анастасия|Артёмовна|2005-07-03|8500 241229|+79402557417|smirnova.a18@edu.univ.ru|2025|учится|бюджет
69|3|Новикова|Анна|Ильинична|2008-11-22|9108 888624|+79332153130|novikova.a68@edu.univ.ru|2025|учится|бюджет
70|3|Семёнова|Юлия|Сергеевна|2007-07-03|7599 904118|+79671335373|semenova.y99@edu.univ.ru|2025|учится|бюджет
71|3|Михайлов|Андрей|Артёмович|2008-12-04|9272 412993|+79851177408|mihaylov.a98@edu.univ.ru|2025|отчислен|бюджет
72|3|Фёдоров|Денис|Кириллович|2005-04-19|1818 877110|+79370933856|fedorov.d27@edu.univ.ru|2025|учится|бюджет
73|3|Кузнецова|Виктория|Ильинична|2006-03-07|4475 620327|+79987785982|kuznecova.v37@edu.univ.ru|2025|учится|бюджет
74|3|Семёнова|Ольга|Дмитриевна|2007-06-05|7697 437688|+79263050682|semenova.o37@edu.univ.ru|2025|учится|бюджет
75|3|Петрова|Виктория|Кирилловна|2008-03-22|1776 946415|+79667220824|petrova.v98@edu.univ.ru|2025|отчислен|бюджет
76|3|Васильев|Никита|Дмитриевич|2006-04-19|5444 869653|+79753160171|vasilev.n79@edu.univ.ru|2025|учится|бюджет
77|3|Степанов|Никита|Романович|2007-05-01|8060 789441|+79649274213|stepanov.n84@edu.univ.ru|2025|учится|контракт
78|3|Лебедева|Виктория|Кирилловна|2007-09-23|5275 439996|+79570777016|lebedeva.v25@edu.univ.ru|2025|академ|бюджет
79|3|Новикова|Елизавета|Александровна|2008-04-16|8877 930657|+79719953533|novikova.e77@edu.univ.ru|2025|учится|контракт
80|3|Фёдоров|Александр|Дмитриевич|2008-02-27|8131 710817|+79061908746|fedorov.a53@edu.univ.ru|2025|учится|бюджет
81|3|Павлова|Мария|Максимовна|2008-03-09|6816 833496|+79729075541|pavlova.m27@edu.univ.ru|2025|учится|бюджет
82|3|Новикова|Екатерина|Александровна|2008-01-24|2915 898367|+79410315752|novikova.e58@edu.univ.ru|2025|учится|контракт
83|3|Егорова|Татьяна|Дмитриевна|2008-07-21|6009 717007|+79742462942|egorova.t36@edu.univ.ru|2025|учится|бюджет
84|3|Васильев|Иван|Андреевич|2008-10-02|1029 124548|+79726489019|vasilev.i17@edu.univ.ru|2025|учится|бюджет
85|3|Никитина|Татьяна|Романовна|2005-02-14|4447 111298|+79859002106|nikitina.t11@edu.univ.ru|2025|учится|бюджет
86|3|Иванова|Алиса|Андреевна|2008-08-03|5146 822086|+79280141843|ivanova.a51@edu.univ.ru|2025|учится|контракт
87|3|Петрова|Наталья|Михайловна|2005-01-01|1553 195721|+79504572807|petrova.n91@edu.univ.ru|2025|учится|бюджет
88|3|Иванова|София|Ивановна|2007-07-11|6172 443341|+79430486120|ivanova.s65@edu.univ.ru|2025|учится|контракт
89|3|Павлов|Андрей|Артёмович|2007-01-05|6708 208556|+79047489500|pavlov.a39@edu.univ.ru|2025|учится|бюджет
90|3|Никитин|Арсений|Артёмович|2006-09-17|4526 253362|+79948005176|nikitin.a69@edu.univ.ru|2025|учится|бюджет
91|3|Андреев|Егор|Александрович|2006-01-27|8837 971777|+79768896816|andreev.e50@edu.univ.ru|2025|учится|контракт
92|3|Егорова|Полина|Андреевна|2008-01-17|1249 575724|+79505868771|egorova.p41@edu.univ.ru|2025|учится|бюджет
93|3|Петрова|Мария|Алексеевна|2005-09-25|9654 885993|+79516560935|petrova.m32@edu.univ.ru|2025|учится|контракт
94|3|Алексеев|Илья|Михайлович|2007-04-28|2173 592256|+79123514894|alekseev.i23@edu.univ.ru|2025|учится|бюджет
95|4|Козлова|Елизавета|Ивановна|2007-05-28|6464 479747|+79799267919|kozlova.e45@edu.univ.ru|2025|учится|бюджет
96|4|Никитина|София|Сергеевна|2008-07-01|6246 437375|+79051595597|nikitina.s36@edu.univ.ru|2025|учится|бюджет
97|4|Макаров|Максим|Ильич|2005-08-23|7235 917333|+79608769778|makarov.m70@edu.univ.ru|2025|выпущен|бюджет
98|4|Смирнова|Ксения|Алексеевна|2008-12-28|5514 724693|+79762727370|smirnova.k15@edu.univ.ru|2025|отчислен|бюджет
99|4|Васильев|Егор|Романович|2007-10-01|2448 400319|+79356417286|vasilev.e51@edu.univ.ru|2025|учится|бюджет
100|4|Козлова|Анастасия|Кирилловна|2006-06-25|7150 166857|+79838615916|kozlova.a19@edu.univ.ru|2025|академ|контракт
101|4|Кузнецова|Марина|Андреевна|2005-10-04|4928 892028|+79678855346|kuznecova.m69@edu.univ.ru|2025|учится|контракт
102|4|Степанова|Татьяна|Михайловна|2008-04-20|5177 364712|+79286589617|stepanova.t41@edu.univ.ru|2025|учится|бюджет
103|4|Волкова|Татьяна|Александровна|2007-12-10|7248 735789|+79350691211|volkova.t79@edu.univ.ru|2025|учится|контракт
104|4|Павлова|Юлия|Дмитриевна|2005-10-28|4246 638533|+79995735021|pavlova.y19@edu.univ.ru|2025|учится|бюджет
105|4|Михайлова|Алиса|Алексеевна|2005-12-14|5190 411087|+79889136553|mihaylova.a77@edu.univ.ru|2025|учится|контракт
106|4|Степанов|Никита|Артёмович|2007-04-15|9842 301449|+79169146602|stepanov.n93@edu.univ.ru|2025|учится|контракт
107|4|Егорова|Елизавета|Алексеевна|2006-08-07|2809 686587|+79361151718|egorova.e33@edu.univ.ru|2025|учится|контракт
108|4|Орлов|Артём|Михайлович|2007-05-27|6817 485325|+79241616294|orlov.a45@edu.univ.ru|2025|учится|бюджет
109|4|Макарова|Виктория|Ивановна|2005-02-08|5313 826002|+79261359393|makarova.v77@edu.univ.ru|2025|академ|бюджет
110|4|Никитина|Полина|Дмитриевна|2006-05-28|4226 791872|+79714953473|nikitina.p53@edu.univ.ru|2025|учится|контракт
111|4|Егорова|Ксения|Алексеевна|2006-11-09|4882 319806|+79242026157|egorova.k35@edu.univ.ru|2025|учится|контракт
112|4|Попова|Мария|Сергеевна|2007-04-02|9966 306278|+79472229199|popova.m51@edu.univ.ru|2025|учится|бюджет
113|4|Никитина|Марина|Александровна|2008-07-25|6334 640505|+79878352928|nikitina.m53@edu.univ.ru|2025|учится|бюджет
114|4|Кузнецова|Анна|Дмитриевна|2008-03-28|5108 264564|+79261598214|kuznecova.a50@edu.univ.ru|2025|учится|контракт
115|4|Орлов|Роман|Алексеевич|2006-05-20|1869 850531|+79349166192|orlov.r24@edu.univ.ru|2025|учится|бюджет
116|4|Орлова|Виктория|Ильинична|2007-02-03|6980 502244|+79490502266|orlova.v97@edu.univ.ru|2025|учится|контракт
117|4|Соколов|Никита|Алексеевич|2007-10-17|8514 179912|+79584104258|sokolov.n60@edu.univ.ru|2025|учится|бюджет
118|4|Новикова|Ольга|Андреевна|2006-04-14|4504 953057|+79607588268|novikova.o44@edu.univ.ru|2025|учится|бюджет
119|4|Егоров|Артём|Михайлович|2005-07-03|6663 696607|+79523272102|egorov.a71@edu.univ.ru|2025|учится|контракт
120|4|Иванов|Александр|Сергеевич|2007-05-07|4459 783060|+79940952892|ivanov.a36@edu.univ.ru|2025|учится|бюджет
121|4|Попова|Виктория|Кирилловна|2008-09-14|3408 652740|+79973681755|popova.v57@edu.univ.ru|2025|отчислен|контракт
122|4|Фёдоров|Егор|Максимович|2006-05-20|3213 938928|+79711739451|fedorov.e30@edu.univ.ru|2025|учится|бюджет
123|4|Козлова|Виктория|Ивановна|2007-08-17|6734 938183|+79018919681|kozlova.v34@edu.univ.ru|2025|учится|бюджет
124|4|Егоров|Матвей|Алексеевич|2006-08-16|9869 139651|+79119724843|egorov.m33@edu.univ.ru|2025|учится|бюджет
125|4|Андреев|Матвей|Иванович|2006-01-21|5067 191504|+79437298299|andreev.m71@edu.univ.ru|2025|учится|бюджет
126|4|Иванов|Артём|Сергеевич|2006-01-01|3394 640980|+79262201349|ivanov.a94@edu.univ.ru|2025|учится|контракт
127|4|Фёдорова|Юлия|Ивановна|2007-01-27|9954 893303|+79811984341|fedorova.y72@edu.univ.ru|2025|учится|бюджет
128|4|Фёдоров|Дмитрий|Иванович|2008-04-16|7577 674458|+79209427720|fedorov.d46@edu.univ.ru|2025|учится|контракт
129|4|Волкова|Мария|Андреевна|2008-05-22|9775 858771|+79712678470|volkova.m44@edu.univ.ru|2025|академ|контракт
130|4|Орлова|Ольга|Александровна|2007-12-01|2542 807906|+79231586898|orlova.o54@edu.univ.ru|2025|учится|бюджет
131|4|Алексеева|София|Александровна|2007-05-15|4176 856737|+79373436249|alekseeva.s41@edu.univ.ru|2025|учится|бюджет
132|4|Михайлова|Татьяна|Ивановна|2007-02-09|7858 394169|+79269602737|mihaylova.t25@edu.univ.ru|2025|учится|бюджет
133|5|Орлов|Александр|Иванович|2005-02-05|1060 821988|+79061327713|orlov.a91@edu.univ.ru|2024|отчислен|бюджет
134|5|Павлова|Марина|Романовна|2004-06-19|2428 930129|+79100951579|pavlova.m70@edu.univ.ru|2024|учится|бюджет
135|5|Никитин|Кирилл|Михайлович|2005-05-12|3049 425549|+79193957167|nikitin.k32@edu.univ.ru|2024|учится|контракт
136|5|Смирнова|Полина|Алексеевна|2006-01-07|3611 943353|+79076844440|smirnova.p65@edu.univ.ru|2024|учится|контракт
137|5|Волков|Егор|Кириллович|2006-01-05|8943 715895|+79583467229|volkov.e73@edu.univ.ru|2024|отчислен|контракт
138|5|Семёнов|Роман|Андреевич|2007-05-01|1245 852050|+79421102651|semenov.r35@edu.univ.ru|2024|учится|бюджет
139|5|Михайлов|Михаил|Сергеевич|2004-02-15|5630 302604|+79456196686|mihaylov.m22@edu.univ.ru|2024|учится|бюджет
140|5|Смирнова|Алиса|Ивановна|2007-09-22|1908 120521|+79259480757|smirnova.a57@edu.univ.ru|2024|академ|контракт
141|5|Макаров|Сергей|Андреевич|2004-01-08|7131 855557|+79509286750|makarov.s34@edu.univ.ru|2024|учится|бюджет
142|5|Попов|Роман|Романович|2005-01-08|4894 275690|+79396932720|popov.r89@edu.univ.ru|2024|отчислен|бюджет
143|5|Никитина|Мария|Михайловна|2006-10-13|9175 626449|+79094405625|nikitina.m31@edu.univ.ru|2024|отчислен|контракт
144|5|Павлова|Ольга|Михайловна|2004-12-14|4254 574679|+79832372128|pavlova.o98@edu.univ.ru|2024|учится|бюджет
145|5|Павлова|Анастасия|Дмитриевна|2007-07-06|9313 346644|+79613392203|pavlova.a85@edu.univ.ru|2024|учится|контракт
146|5|Лебедева|Наталья|Алексеевна|2004-04-01|7023 174144|+79924145917|lebedeva.n82@edu.univ.ru|2024|учится|бюджет
147|5|Фёдорова|Татьяна|Алексеевна|2006-03-26|3745 627603|+79515889218|fedorova.t47@edu.univ.ru|2024|учится|контракт
148|5|Никитина|Виктория|Андреевна|2005-06-21|9803 428139|+79144560655|nikitina.v72@edu.univ.ru|2024|отчислен|бюджет
149|5|Лебедев|Егор|Михайлович|2006-03-02|9108 807231|+79407722415|lebedev.e52@edu.univ.ru|2024|учится|бюджет
150|5|Алексеева|Екатерина|Михайловна|2006-11-24|9640 718079|+79152971187|alekseeva.e91@edu.univ.ru|2024|учится|бюджет
151|5|Петров|Никита|Дмитриевич|2005-09-06|3658 711685|+79852489018|petrov.n21@edu.univ.ru|2024|учится|бюджет
152|5|Николаев|Никита|Александрович|2006-10-23|2776 851052|+79831132449|nikolaev.n63@edu.univ.ru|2024|учится|контракт
153|5|Егорова|Анастасия|Александровна|2004-12-17|1062 258552|+79293536439|egorova.a98@edu.univ.ru|2024|учится|контракт
154|5|Фёдорова|Юлия|Ивановна|2005-09-01|8353 253176|+79256628480|fedorova.y71@edu.univ.ru|2024|отчислен|бюджет
155|5|Егорова|Екатерина|Ильинична|2004-06-17|4422 426165|+79203511321|egorova.e88@edu.univ.ru|2024|учится|контракт
156|5|Алексеев|Роман|Александрович|2006-08-03|4808 772771|+79266913296|alekseev.r21@edu.univ.ru|2024|учится|контракт
157|5|Макарова|Татьяна|Романовна|2007-12-08|4464 842111|+79135710292|makarova.t30@edu.univ.ru|2024|выпущен|бюджет
158|5|Алексеев|Александр|Артёмович|2007-05-25|6043 723562|+79423619295|alekseev.a37@edu.univ.ru|2024|отчислен|бюджет
159|5|Николаева|Елизавета|Максимовна|2004-02-05|2380 424694|+79578876091|nikolaeva.e39@edu.univ.ru|2024|выпущен|бюджет
160|5|Петров|Иван|Романович|2004-02-15|7246 491525|+79445061620|petrov.i20@edu.univ.ru|2024|учится|контракт
161|5|Андреев|Илья|Сергеевич|2006-05-28|3770 478922|+79031081069|andreev.i89@edu.univ.ru|2024|учится|контракт
162|5|Степанова|Екатерина|Кирилловна|2007-09-20|6207 484366|+79386245986|stepanova.e27@edu.univ.ru|2024|учится|контракт
163|5|Егоров|Артём|Александрович|2004-01-02|9181 405033|+79750594550|egorov.a45@edu.univ.ru|2024|отчислен|бюджет
164|5|Кузнецова|Алиса|Максимовна|2004-03-08|4642 325080|+79977265880|kuznecova.a92@edu.univ.ru|2024|учится|бюджет
165|5|Макарова|Елизавета|Александровна|2006-08-05|6973 710650|+79320097847|makarova.e89@edu.univ.ru|2024|учится|бюджет
166|6|Иванов|Никита|Дмитриевич|2007-11-27|8408 869430|+79477524560|ivanov.n13@edu.univ.ru|2024|учится|контракт
167|6|Волков|Михаил|Максимович|2007-01-25|4181 724062|+79405489866|volkov.m94@edu.univ.ru|2024|отчислен|контракт
168|6|Волкова|Ольга|Алексеевна|2006-11-03|9385 345793|+79749441241|volkova.o36@edu.univ.ru|2024|учится|контракт
169|6|Кузнецова|Мария|Александровна|2006-10-02|7171 323209|+79547890019|kuznecova.m95@edu.univ.ru|2024|учится|бюджет
170|6|Макарова|Виктория|Романовна|2007-12-15|5506 857730|+79878208921|makarova.v28@edu.univ.ru|2024|учится|контракт
171|6|Волкова|Ольга|Ильинична|2004-01-06|3013 610914|+79867155163|volkova.o15@edu.univ.ru|2024|учится|контракт
172|6|Степанова|Марина|Кирилловна|2005-01-07|7314 397632|+79336544725|stepanova.m67@edu.univ.ru|2024|учится|бюджет
173|6|Павлова|Анастасия|Ильинична|2006-02-25|7700 529106|+79026694531|pavlova.a33@edu.univ.ru|2024|учится|бюджет
174|6|Андреев|Алексей|Дмитриевич|2005-06-20|3694 305995|+79861762724|andreev.a25@edu.univ.ru|2024|учится|контракт
175|6|Козлов|Илья|Артёмович|2006-10-11|9804 987443|+79756537040|kozlov.i66@edu.univ.ru|2024|учится|бюджет
176|6|Попова|Юлия|Артёмовна|2005-08-24|6858 508939|+79547940574|popova.y58@edu.univ.ru|2024|учится|контракт
177|6|Козлова|Ксения|Максимовна|2006-01-19|5021 316500|+79683675867|kozlova.k25@edu.univ.ru|2024|учится|контракт
178|6|Лебедева|Алиса|Максимовна|2004-01-01|9810 700948|+79302275043|lebedeva.a92@edu.univ.ru|2024|отчислен|контракт
179|6|Алексеев|Арсений|Романович|2005-04-24|9888 665710|+79164482800|alekseev.a49@edu.univ.ru|2024|учится|бюджет
180|6|Макарова|Наталья|Андреевна|2006-07-23|4789 317661|+79658843638|makarova.n51@edu.univ.ru|2024|учится|контракт
181|6|Морозов|Максим|Иванович|2004-01-07|7123 309437|+79792245123|morozov.m46@edu.univ.ru|2024|учится|бюджет
182|6|Новиков|Илья|Дмитриевич|2007-11-16|3987 376495|+79467449683|novikov.i28@edu.univ.ru|2024|учится|бюджет
183|6|Михайлов|Алексей|Артёмович|2005-02-17|9520 640595|+79852018078|mihaylov.a37@edu.univ.ru|2024|учится|бюджет
184|6|Андреев|Кирилл|Кириллович|2005-02-27|6209 885695|+79043726264|andreev.k21@edu.univ.ru|2024|учится|бюджет
185|6|Иванов|Арсений|Максимович|2004-01-26|2438 577821|+79245130652|ivanov.a63@edu.univ.ru|2024|учится|бюджет
186|6|Орлов|Сергей|Сергеевич|2006-09-20|5860 646052|+79372018496|orlov.s35@edu.univ.ru|2024|выпущен|контракт
187|6|Петрова|Анастасия|Ильинична|2005-07-09|6477 241019|+79166991523|petrova.a17@edu.univ.ru|2024|учится|бюджет
188|6|Семёнов|Роман|Ильич|2007-04-23|6990 289813|+79694502822|semenov.r15@edu.univ.ru|2024|учится|бюджет
189|6|Лебедева|Екатерина|Александровна|2005-02-24|8103 743766|+79392278116|lebedeva.e38@edu.univ.ru|2024|учится|бюджет
190|6|Николаева|София|Артёмовна|2007-03-10|8968 574539|+79557680791|nikolaeva.s36@edu.univ.ru|2024|учится|бюджет
191|6|Соколова|Елизавета|Ивановна|2006-01-03|1613 364259|+79852242620|sokolova.e82@edu.univ.ru|2024|учится|бюджет
192|6|Петрова|Татьяна|Ильинична|2006-12-14|1074 290077|+79046322284|petrova.t24@edu.univ.ru|2024|учится|контракт
193|6|Кузнецов|Сергей|Дмитриевич|2004-07-28|2294 594311|+79874383186|kuznecov.s90@edu.univ.ru|2024|учится|контракт
194|6|Никитин|Сергей|Иванович|2004-12-14|2742 177290|+79865218767|nikitin.s40@edu.univ.ru|2024|учится|контракт
195|6|Макарова|Мария|Алексеевна|2006-06-12|1038 533127|+79257462551|makarova.m16@edu.univ.ru|2024|учится|контракт
196|6|Егоров|Денис|Александрович|2004-12-10|6670 185401|+79047927357|egorov.d60@edu.univ.ru|2024|учится|бюджет
197|6|Макаров|Александр|Кириллович|2006-02-26|3464 128644|+79057518557|makarov.a12@edu.univ.ru|2024|учится|бюджет
198|6|Васильев|Дмитрий|Артёмович|2007-11-05|8365 753694|+79313190083|vasilev.d41@edu.univ.ru|2024|учится|бюджет
199|6|Васильев|Алексей|Артёмович|2007-06-13|4857 765621|+79274386502|vasilev.a24@edu.univ.ru|2024|учится|бюджет
200|6|Макаров|Роман|Сергеевич|2004-07-04|7105 208593|+79785178092|makarov.r54@edu.univ.ru|2024|учится|бюджет
201|6|Козлов|Кирилл|Михайлович|2005-03-16|1350 774814|+79227736384|kozlov.k26@edu.univ.ru|2024|учится|бюджет
202|7|Петрова|Алиса|Артёмовна|2006-08-15|3360 199942|+79318769251|petrova.a65@edu.univ.ru|2024|учится|бюджет
203|7|Макарова|Екатерина|Андреевна|2006-01-15|8735 703611|+79071911792|makarova.e97@edu.univ.ru|2024|академ|контракт
204|7|Степанова|Елизавета|Михайловна|2006-02-20|6112 483306|+79665531273|stepanova.e14@edu.univ.ru|2024|учится|бюджет
205|7|Андреева|Мария|Дмитриевна|2004-01-03|4562 546268|+79210331309|andreeva.m40@edu.univ.ru|2024|учится|бюджет
206|7|Морозова|Ольга|Алексеевна|2005-03-15|3781 874145|+79062326449|morozova.o82@edu.univ.ru|2024|академ|бюджет
207|7|Фёдорова|Екатерина|Алексеевна|2005-08-27|2869 542435|+79453898842|fedorova.e17@edu.univ.ru|2024|учится|бюджет
208|7|Кузнецова|Полина|Сергеевна|2006-03-12|9199 841331|+79070159142|kuznecova.p32@edu.univ.ru|2024|учится|бюджет
209|7|Никитина|София|Дмитриевна|2004-05-12|8270 754354|+79351095133|nikitina.s46@edu.univ.ru|2024|выпущен|бюджет
